time,LGLTMED,LRF,LADDLONG,LST,LTA,LGM,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
0.109,0.0202202,0.0135821,1.79E-06,-0.000851914,-0.180345,-0.0296123,0.00893889,-0.0280583,0.012209,-0.00811335,-0.125442,-0.00860677
0.11,0.0244025,0.0203262,0.000699572,0.00530142,0.111553,-0.015731,-0.000720835,0.0195543,0.00742504,-0.00316599,-0.0651344,-0.0198066
0.111,0.0168267,0.0105688,-0.00225844,0.00134605,0.0244985,0.00567981,0.00248859,0.0210708,0.00795977,-0.00157038,-0.057582,-0.0173779
0.112,-0.00464386,0.00812003,-0.000662727,-0.00203948,0.0123531,-0.00197771,0.00421448,0.00913574,0.0223651,0.00309022,-0.0462961,-0.0165793
0.113,-0.00980325,0.0157256,-0.0174312,-0.00729982,-0.0206656,0.000996067,0.00139453,0.0206587,0.01463,0.00624642,0.0606407,-0.0128238
0.114,-0.00171083,0.0260538,-0.0303112,-0.00650225,-0.0885556,0.00608204,-0.00323637,-0.00145428,0.000616686,0.00882067,0.070116,-0.00975607
0.115,0.00986195,-0.0103498,-0.0240611,-0.00819097,-0.0371458,0.00750656,-0.0057229,-0.0215274,-0.00259826,0.0120374,0.0224663,0.00241382
0.116,0.0172798,-0.0458968,-0.0154708,-0.00290106,0.00638304,0.00254542,-0.00363444,-0.0310449,0.00283293,0.0094871,-0.00781464,0.00235106
0.117,0.022974,-0.0278056,-0.00544952,0.000219508,0.084852,0.0012893,-0.00308333,-0.038877,-0.000196247,0.00207927,-0.0374956,0.00198641
0.118,0.0348601,0.0112677,0.000218748,-4.07E-05,0.0433189,0.00955416,-0.00193997,-0.0499108,0.0136271,-0.00256643,-0.0265797,0.0111133
0.119,0.0184212,0.0246384,0.00368842,0.00182143,0.0152145,0.0188098,-0.00936461,-0.0372741,0.00705166,-0.00171493,0.032591,0.0157182
0.12,-0.0102122,-0.0188137,0.0174902,0.00489985,0.0594816,0.0202153,-0.0131523,0.00822532,0.00111174,-0.00575357,0.143709,0.0146002
0.121,-0.0245404,-0.0461437,0.0150883,0.00126835,0.0839764,-0.00850517,-0.00292498,0.0426912,-0.00269308,-0.00340041,0.146558,0.00563596
0.122,-0.0264428,-0.0588627,0.00747781,-0.000215766,0.0590888,-0.0179156,0.00118141,0.0518273,-0.0114092,-0.000461688,0.0343759,-0.00018108
0.123,-0.0196203,-0.0282492,-0.0044232,0.00411571,0.0168217,0.00296821,0.00100651,0.048787,-0.0165165,0.00183556,-0.136781,0.000814523
0.124,-0.0214947,0.020728,-0.0288548,0.0112158,0.0849748,0.0102012,0.00235764,0.0244218,-0.00277621,-0.000481833,-0.308418,0.00709865
0.125,-0.0229252,0.0368653,-0.0294963,0.00979497,0.0275467,0.0104985,0.00158092,-0.00602318,0.00721325,-0.00436785,-0.337741,0.0107368
0.126,-0.0287979,0.0577616,-0.0209818,-0.000453782,-0.026492,0.016065,0.00753373,-0.016328,0.00794536,-0.00250344,-0.155681,0.0123361
0.127,-0.0159095,0.0553834,-0.0109129,-0.00671803,-0.0797146,0.0122435,0.0138124,-0.0236093,0.00459323,-0.00618413,-0.0360602,0.00883654
0.128,-0.00773772,0.0562983,0.0178378,-0.00961364,-0.0986706,0.00207055,0.00821077,-0.0175101,-0.00926964,-0.0077821,0.0104586,0.00449709
0.129,-0.0045577,0.0672074,0.0326563,-0.00456592,-0.00593163,0.016959,0.00354272,-0.00139745,-0.0180971,-0.000277171,0.10081,0.00479285
0.13,-0.000840831,0.0453422,0.0155705,0.00171148,0.050127,-0.0120872,-0.000504943,0.000921793,-0.026786,0.000769966,0.329635,-0.00189418
0.131,0.00375583,-0.0124208,-0.0108124,6.57E-05,-0.0553588,-0.0145987,-0.00211121,0.00958981,-0.0173356,-0.00158414,0.333117,-0.00795698
0.132,0.00408238,-0.0402513,-0.0110742,-0.00370173,-0.258947,-0.0134888,-0.00189682,0.0157554,-0.00988222,0.00151577,0.104377,-0.00792387
0.133,0.000175962,-0.00192141,-0.00777997,-0.00226268,-0.138565,-0.0179312,0.000433628,0.00445949,-0.00959924,-0.000606514,0.0483986,-0.0146308
0.134,-0.0012136,0.034432,0.00550108,-0.00263161,0.00130018,0.00227563,-1.19E-05,-0.00874359,-0.00303737,-0.00641984,0.0485287,-0.019851
0.135,0.00330592,0.01227,0.0229945,0.00374244,0.111963,0.00897829,-0.00812497,-0.0238651,0.00677686,-0.00310046,0.0222536,-0.0141296
0.136,0.00919136,-0.0242425,0.0267151,0.00832048,0.0644846,0.000340911,-0.00712796,-0.0341974,0.00857803,0.000204126,-0.0183567,-0.00784029
0.137,0.00640441,-0.083433,0.0178948,0.00591891,0.139448,-0.0147921,-0.00343435,-0.0205096,0.0100199,0.00197729,-0.00630944,0.000552239
0.138,0.00718162,-0.12814,0.0151493,0.00264287,0.0631791,-0.0168937,-0.000708021,-0.00353621,0.0132586,-0.0044852,-0.00248259,0.000380095
0.139,0.00544498,-0.131841,0.00687161,-0.000288144,-0.066331,-0.00626878,0.00318746,0.000880845,-0.00976736,-0.00605033,-0.0109868,0.00478064
0.14,0.0039633,-0.0783345,0.0113547,-0.00409746,-0.0153106,0.0216662,-0.0039544,0.00345467,-0.0331042,0.000955657,-0.00693689,0.0116313
0.141,0.026254,0.0214763,0.0163675,0.00494529,0.0032301,0.0208354,-0.00534771,0.0078795,-0.0246898,0.00800068,0.000375541,0.0151443
0.142,0.0537126,0.0261047,0.00784188,0.00486436,0.0408803,-0.00357265,-0.00678859,0.0126593,-0.0186746,0.0132659,-0.0148174,0.000676598
0.143,0.0506299,0.000372985,0.0135129,-0.006175,0.0341733,-0.0338619,-0.00613589,0.0196508,0.00848175,0.0149286,-0.0309764,-0.000642475
0.144,0.0456672,0.0164215,0.00220977,-0.0031522,0.00172326,-0.0291399,-0.00429714,0.0172757,0.023257,0.00871883,-0.0326575,-0.00224235
0.145,0.0668492,0.027363,0.00715013,0.00385829,0.0512427,-0.0208312,0.000569629,0.0131738,0.0327153,0.000736453,-0.0321747,-0.00839691
0.146,0.0521444,0.031163,0.00539469,0.00264644,0.0264494,0.0173316,0.00389924,0.011619,0.0396376,-0.00261757,-0.0262617,0.00134114
0.147,0.00663254,0.0242485,-0.00951859,0.00327978,-0.00159462,0.0316643,0.00295767,0.0071125,0.0333608,-0.00409903,-0.0152984,0.00957821
0.148,-0.00938984,0.0198173,-0.0178065,0.00117576,-0.0271467,0.011814,0.00141853,0.00055838,0.0175471,-0.00463179,-0.00911256,0.0144841
0.149,-0.0503818,0.0597395,-0.0369133,-0.000619887,-0.0231023,-0.00771985,0.000512671,0.00140244,0.0111023,-0.00147575,-0.0303399,0.00659515
0.15,-0.0841223,0.0982794,-0.0406317,0.000632661,-0.0325393,-0.0125854,0.00452171,-0.0028841,0.00331872,0.0013969,-0.0863452,-0.00127915
0.151,-0.0988122,0.102182,-0.0268473,0.00462106,-0.0124619,-0.00307882,0.00460339,-0.00438296,-0.00553052,-0.00242652,-0.0791845,0.00122587
0.152,-0.108247,0.0735487,-0.00655112,0.00523368,-0.00256611,0.00982576,0.00900363,-0.00463538,-0.00601878,-0.00318362,-0.0659114,0.00219532
0.153,-0.0630009,0.0162672,-0.00353901,0.00215556,-0.0428436,0.0175962,0.00857005,-0.00579091,-0.00580822,-0.00606492,-0.015955,-0.0038773
0.154,-0.0146172,-0.0612289,-0.0040627,0.00239404,-0.0472363,0.0333636,0.00147089,-0.0075551,-0.00370805,-0.00313635,0.0832752,-0.00205142
0.155,-0.00087342,-0.0858133,0.0160046,-0.0050506,0.0300447,0.0211153,-0.00100606,-0.00291649,-0.00432315,0.00133104,0.00999481,-0.00607248
0.156,0.000893109,-0.0823007,0.0295179,-0.00920507,0.02575,-0.0060392,0.000523337,0.000795669,-0.007373,0.00428811,-0.00928412,-0.00374385
