Time,GRW1.F,,,GRW1.M,,,GRW1,,,GRW1.DA,,,GRW2.F,,,GRW2.M,,,GRW2,,,GRW2.DA,,,GRW3.F,,,GRW3.M,,,GRW3,,,GRW3.DA,,
14.07,-0.322688,-1.04431,2.21707,-784.299,-170.821,-1896.51,14.016,-322.669,-1.56505,115.222,98.2811,252.829,1.89291,-1.64118,2.21732,-469.548,-85.5041,145.34,-187.471,286.49,-7.57538,126.507,49.5128,319.074,-0.0496562,-5.42593,0.865491,96.4064,-281.995,360.204,213.433,287.204,0.62162,170.937,93.2837,269.476
14.08,-0.482576,-1.24676,2.29967,-591.11,-110.483,-1986.33,14.016,-322.669,-1.56505,118.464,101.851,248.84,1.90401,-2.15109,4.44258,-656.282,-191.036,3.15288,-187.471,286.49,-7.57538,115.836,66.8009,311.513,0.190206,-5.13517,1.57276,-63.1576,60.4244,309.363,213.433,287.204,0.62162,162.972,83.1043,272.121
14.09,-0.460056,-1.06874,2.04442,-666.293,-213.047,-1837.09,14.016,-322.669,-1.56505,117.599,102.682,246.71,1.62661,-1.79898,3.88742,-461.995,-219.306,70.0548,-187.471,286.49,-7.57538,114.833,67.2942,312.119,0.440177,-5.21796,1.49773,73.1,7.07608,403.247,213.433,287.204,0.62162,163.985,73.6221,274.822
14.1,-0.432815,-1.23311,2.92556,-656.082,-192.228,-1811.38,14.016,-322.669,-1.56505,112.855,98.4155,250.659,1.81681,-1.68066,2.69449,-439.439,-186.084,168.981,-187.471,286.49,-7.57538,121.953,56.0095,317.229,0.329388,-4.8048,0.400049,-128.375,-91.1349,383.371,213.433,287.204,0.62162,175.241,50.533,273.922
14.11,-0.321987,-1.20254,2.47861,-772.452,-150.653,-1939.84,14.016,-322.669,-1.56505,115.881,97.4016,255.01,2.09294,-1.95432,3.01123,-486.7,-166.063,32.4204,-187.471,286.49,-7.57538,122.984,55.1989,316.962,0.152664,-5.09406,1.25913,-281.317,27.672,367.65,213.433,287.204,0.62162,166.116,83.0869,271.717
14.12,-0.414976,-1.4485,2.04037,-840.195,-65.1206,-1928.36,14.016,-322.669,-1.56505,125.372,101.496,254.014,1.35588,-1.83912,4.60383,-226.246,-90.0779,40.2424,-187.471,286.49,-7.57538,111.775,73.5897,306.399,-0.259256,-5.09449,1.01908,-139.612,53.7199,303.028,213.433,287.204,0.62162,168.688,104.273,267.087
14.13,-0.320125,-1.18586,2.57486,-760.328,-170.222,-1800.4,14.016,-322.669,-1.56505,114.729,97.0871,254.893,1.6256,-1.79898,3.649,-287.124,-192.494,97.3991,-187.471,286.49,-7.57538,116.244,65.9874,312.102,-0.200129,-5.00984,2.89842,20.7488,-35.8037,281.061,213.433,287.204,0.62162,149.949,93.9499,267.712
14.14,-0.737107,-1.1528,1.33991,-745.073,-147.518,-1853.05,14.016,-322.669,-1.56505,130.707,118.816,237.405,1.22914,-1.44727,2.69697,-268.582,-101.366,46.0537,-187.471,286.49,-7.57538,118.219,65.4989,310.341,-0.231719,-4.96917,2.1152,-42.0521,86.583,427.425,213.433,287.204,0.62162,156.942,96.2518,267.33
14.15,-0.414213,-1.1569,2.12765,-695.792,-108.647,-1923.64,14.016,-322.669,-1.56505,118.535,101.017,250.301,1.73371,-2.03397,1.2643,-680.584,-252.604,222.875,-187.471,286.49,-7.57538,148.135,36.1013,310.443,-0.396874,-4.5965,2.03448,-41.1966,222.634,354.728,213.433,287.204,0.62162,156.125,101.038,265.065
14.16,-0.411302,-1.25191,2.83364,-715.535,-192.439,-1880.07,14.016,-322.669,-1.56505,113.836,98.2588,251.813,2.13208,-1.75806,3.17001,-666.612,-133.81,114.358,-187.471,286.49,-7.57538,119.012,56.0761,320.492,-0.0291263,-5.17582,2.50935,-159.57,-16.9517,370.865,213.433,287.204,0.62162,154.135,90.665,269.678
14.17,-0.529062,-0.99625,2.47762,-800.434,-380.751,-1932.49,14.016,-322.669,-1.56505,111.905,102.054,242.029,1.23815,-2.03564,4.36591,-347.486,-197.795,100.872,-187.471,286.49,-7.57538,114.998,74.1669,301.31,0.0210405,-4.67936,1.80502,3.15266,-44.5106,297.594,213.433,287.204,0.62162,158.906,89.3322,270.258
14.18,-0.368184,-1.11284,2.21434,-602.823,-110.244,-1942.68,14.016,-322.669,-1.56505,116.682,99.4404,251.693,1.81805,-2.15137,2.61502,-417.467,-229.721,64.7475,-187.471,286.49,-7.57538,129.444,55.1917,310.2,-0.06386,-4.80353,1.96062,-190.664,-23.8502,354.36,213.433,287.204,0.62162,157.797,91.8655,269.238
14.19,-0.465713,-1.10311,1.24672,-816.826,-254.607,-1946.92,14.016,-322.669,-1.56505,131.503,110.483,247.111,2.01322,-1.91536,2.69367,-261.209,-265.988,152.801,-187.471,286.49,-7.57538,125.415,53.2259,316.427,0.327173,-4.34897,0.556151,-15.0504,12.2183,359.331,213.433,287.204,0.62162,172.713,59.5325,274.302
14.2,-0.798422,-1.25311,2.83676,-673.774,-190.017,-1812.46,14.016,-322.669,-1.56505,113.833,105.72,237.497,1.74773,-1.91626,4.68166,-341.584,-102.85,69.1131,-187.471,286.49,-7.57538,112.26,69.5287,312.366,0.351225,-5.17614,1.96623,-299.335,-75.8381,283.71,213.433,287.204,0.62162,159.2,79.8722,273.882
14.21,-0.484728,-1.11054,2.21624,-683.475,-424.392,-1897.74,14.016,-322.669,-1.56505,116.615,102.337,246.42,1.31253,-1.87849,3.57085,-21.1619,-235.895,58.8412,-187.471,286.49,-7.57538,117.747,69.8182,304.943,0.226819,-5.30048,1.96477,38.2071,-70.3162,414.436,213.433,287.204,0.62162,159.661,83.4148,272.45
14.22,-0.52785,-1.11236,2.39229,-712.144,-233.999,-1898.18,14.016,-322.669,-1.56505,114.937,102.443,244.614,1.39218,-1.9959,3.80894,-234.066,-179.639,124.02,-187.471,286.49,-7.57538,117.655,69.9225,304.896,0.415165,-4.80188,3.45397,44.3752,15.6086,336.48,213.433,287.204,0.62162,144.273,83.146,274.941
14.23,-0.41095,-1.59192,2.3989,-784.641,82.7955,-1824.24,14.016,-322.669,-1.56505,123.568,99.7208,255.525,1.31032,-1.72158,3.17348,-282.887,-210.546,83.1994,-187.471,286.49,-7.57538,118.479,67.5644,307.275,-0.230768,-4.88639,2.03686,-272.202,-180.518,343.395,213.433,287.204,0.62162,157.372,96.4638,267.296
14.24,-0.572002,-0.932163,2.47863,-690.453,-128.549,-1917.69,14.016,-322.669,-1.56505,110.61,102.995,238.466,1.86596,-2.07277,4.76063,-270.306,-187.63,66.9827,-187.471,286.49,-7.57538,113.528,68.597,311.994,0.0596377,-4.84482,2.0405,-19.948,-175.372,341.216,213.433,287.204,0.62162,157.161,88.3259,270.705
14.25,-0.64546,-1.12996,1.6911,-851.144,-273.302,-1860.36,14.016,-322.669,-1.56505,123.75,110.891,240.264,2.04901,-1.71911,2.05772,-282.446,-180.75,211.398,-187.471,286.49,-7.57538,129.877,45.1215,320.004,-0.758144,-5.05325,1.091,-216.392,-54.5324,326.571,213.433,287.204,0.62162,167.817,124.796,261.468
14.26,-0.115911,-0.936162,2.48281,-660.148,-236.267,-1863.44,14.016,-322.669,-1.56505,110.659,92.6729,262.942,2.17179,-2.03251,3.09037,-443.671,48.4106,103.327,-187.471,286.49,-7.57538,123.333,54.902,316.897,-0.150388,-5.63179,2.27341,243.091,-20.0629,441.884,213.433,287.204,0.62162,158.017,93.7847,268.47
14.27,-0.551855,-1.20279,1.95681,-731.159,-190.804,-1835.59,14.016,-322.669,-1.56505,121.578,105.749,245.354,1.69851,-1.40647,2.69499,-298.053,-74.3652,115.146,-187.471,286.49,-7.57538,117.559,57.7789,320.373,0.0189515,-4.47208,1.96136,-208.393,110.433,375.499,213.433,287.204,0.62162,156.319,89.4464,270.243
14.28,-0.459746,-1.33799,2.04466,-854.469,-84.6878,-1850.38,14.016,-322.669,-1.56505,123.2,102.672,251.037,2.0142,-1.40541,3.32946,-393.275,-179.009,66.9884,-187.471,286.49,-7.57538,112.885,58.8276,325.094,-0.220827,-4.92855,1.25425,-149.156,8.98766,371.788,213.433,287.204,0.62162,165.722,99.9853,267.435
14.29,-0.370816,-1.22275,1.8674,-836.788,-254.152,-1867.84,14.016,-322.669,-1.56505,123.216,101.231,253.129,1.46821,-2.03487,3.25229,-347.397,-227.955,98.0962,-187.471,286.49,-7.57538,122.033,65.7037,305.811,0.156506,-4.8458,0.945841,-209.049,-23.8897,432.414,213.433,287.204,0.62162,168.955,80.6045,271.85
14.3,-0.369019,-1.36144,2.21988,-780.1,-233.917,-1859.64,14.016,-322.669,-1.56505,121.521,99.4382,254.834,1.62634,-1.72053,3.88742,-521.378,-219.505,60.5087,-187.471,286.49,-7.57538,113.874,67.2975,313.388,0.433191,-5.1346,2.04551,-32.4031,50.0254,353.704,213.433,287.204,0.62162,158.279,78.0428,274.822
14.31,-0.689817,-1.10802,1.95359,-850.076,-252.183,-1878.69,14.016,-322.669,-1.56505,119.561,109.448,238.095,1.89907,-1.87652,3.4889,-100.685,-84.268,168.064,-187.471,286.49,-7.57538,118.274,61.4398,315.342,-0.158723,-4.84412,2.89879,-36.211,31.3974,380.683,213.433,287.204,0.62162,149.103,93.1341,268.123
14.32,-0.231405,-1.09143,2.30454,-648.88,-215.413,-1906.55,14.016,-322.669,-1.56505,115.342,95.734,258.029,1.27145,-1.9963,3.0147,-393.316,-173.834,57.6244,-187.471,286.49,-7.57538,123.512,67.1324,302.493,-0.347978,-5.50835,1.48801,-1.14396,40.1072,357.851,213.433,287.204,0.62162,164.883,103.162,266.385
14.33,-0.346669,-1.27193,1.69508,-716.299,-86.5377,-1816.73,14.016,-322.669,-1.56505,126.883,101.558,254.754,1.61798,-2.42662,1.34427,-400.892,-149.164,36.8862,-187.471,286.49,-7.57538,151.015,39.7209,303.694,-0.265083,-5.3426,1.48891,-244.671,-32.3778,360.686,213.433,287.204,0.62162,164.428,100.095,267.159
14.34,-0.439766,-1.08595,1.60155,-755.865,-170.55,-1896.12,14.016,-322.669,-1.56505,124.14,105.354,247.954,1.54741,-1.91692,3.56986,-54.9314,-213.717,109.365,-187.471,286.49,-7.57538,118.235,66.5649,308.912,-0.136897,-4.84573,1.17695,120.69,48.6702,352.719,213.433,287.204,0.62162,166.348,96.6345,268.382
14.35,-0.597929,-1.22019,2.12591,-865.484,-169.138,-1947.71,14.016,-322.669,-1.56505,119.854,105.709,243.894,1.31439,-2.03539,3.88874,-379.701,-79.7374,93.9864,-187.471,286.49,-7.57538,117.628,71.3248,302.853,-0.649591,-4.96917,2.34474,-150.025,26.349,302.439,213.433,287.204,0.62162,154.739,105.485,262.552
14.36,-0.483417,-1.22478,2.392,-685.713,-340.291,-1906.17,14.016,-322.669,-1.56505,117.114,101.425,248.461,1.70376,-2.07331,3.41025,-444.89,-118.569,183.849,-187.471,286.49,-7.57538,121.298,63.4532,309.412,0.0361944,-5.21898,0.631553,-98.4906,-104.773,358.865,213.433,287.204,0.62162,173.1,86.72,270.397
14.37,-0.370196,-1.19809,1.77505,-847.224,-44.0223,-1946.76,14.016,-322.669,-1.56505,124.018,101.78,252.829,1.62503,-2.23047,3.17216,-501.176,-228.18,66.4886,-187.471,286.49,-7.57538,125.113,62.8748,306.076,-0.348886,-5.67398,1.56643,-22.5167,-20.2626,262.27,213.433,287.204,0.62162,164.567,102.556,266.481
14.38,-0.641641,-1.34062,2.48358,-660.395,-275.918,-1845.58,14.016,-322.669,-1.56505,118.36,104.486,244.423,1.54171,-1.91694,2.21881,-294.162,-48.4164,49.963,-187.471,286.49,-7.57538,130.825,55.207,308.808,0.195124,-5.05268,1.18136,81.453,-171.977,300.668,213.433,287.204,0.62162,166.84,80.6212,272.212
14.39,-0.391228,-0.999671,2.04363,-784.207,-148.758,-1853.15,14.016,-322.669,-1.56505,116.066,100.837,248.627,2.13685,-1.67959,4.36211,-582.41,-177.239,196.057,-187.471,286.49,-7.57538,111.059,63.9014,321.832,0.40441,-4.76274,1.02718,-64.0158,8.72708,379.536,213.433,287.204,0.62162,167.829,68.5101,274.853
14.4,-0.482616,-1.20305,2.21802,-714.558,-191.94,-1879.67,14.016,-322.669,-1.56505,118.475,102.276,248.141,1.73988,-1.87705,2.85377,-355.474,-76.6703,62.9455,-187.471,286.49,-7.57538,123.335,58.6302,312.828,0.311719,-5.17631,1.80917,-143.549,46.574,339.442,213.433,287.204,0.62162,160.735,80.224,273.446
14.41,-0.278054,-1.31369,2.21373,-744.529,-151.698,-1965.09,14.016,-322.669,-1.56505,120.686,97.1591,258.049,1.07315,-1.80083,2.53868,-382.845,-215.688,-4.14594,-187.471,286.49,-7.57538,125.35,67.0852,300.792,0.038982,-4.84637,0.396407,-131.062,24.4469,453.365,213.433,287.204,0.62162,175.324,84.3837,270.461
14.42,-0.526243,-1.1131,2.47999,-755.944,-85.932,-1906.72,14.016,-322.669,-1.56505,114.172,101.98,244.697,1.66385,-1.83808,3.41041,-273.295,-238.271,73.3526,-187.471,286.49,-7.57538,118.323,63.9935,312.152,-0.181153,-5.25978,1.41161,-162.422,-10.0292,321.027,213.433,287.204,0.62162,164.977,97.3128,268.027
14.43,-0.524887,-1.16032,2.56812,-695.555,18.6622,-1907.63,14.016,-322.669,-1.56505,114.314,101.551,245.66,1.9035,-1.79806,4.60152,-222.98,-259.522,177.795,-187.471,286.49,-7.57538,111.343,67.5267,316.632,0.0665613,-4.8039,1.49261,-159.437,-11.837,360.45,213.433,287.204,0.62162,162.74,87.4466,270.794
14.44,-0.372937,-1.08785,1.86942,-731.364,-592.109,-1817.13,14.016,-322.669,-1.56505,120.196,101.282,251.077,1.46691,-1.44648,3.41124,-315.688,-245.334,68.9249,-187.471,286.49,-7.57538,112.979,66.7312,315.402,0.149561,-4.84529,1.4937,-66.8346,-49.7439,329.76,213.433,287.204,0.62162,162.867,84.2821,271.768
14.45,-0.484477,-1.40444,2.04221,-736.066,-255.296,-1886.38,14.016,-322.669,-1.56505,124.517,103.346,250.968,1.86247,-2.22968,3.80695,-151.769,-169.748,45.5615,-187.471,286.49,-7.57538,120.357,63.9308,309.872,-0.0609256,-4.7209,1.72575,-14.768,36.4904,335.711,213.433,287.204,0.62162,159.92,92.0219,269.261
14.46,-0.433151,-1.21101,2.8413,-733.398,-253.737,-1748.97,14.016,-322.669,-1.56505,113.084,98.6679,250.319,1.93606,-1.64104,3.17084,-533.055,-122.798,132.955,-187.471,286.49,-7.57538,117.363,58.5924,319.715,-0.260332,-4.92872,1.09719,7.029,28.0559,400.277,213.433,287.204,0.62162,167.45,103.348,266.976
14.47,-0.329473,-1.03378,1.33261,-874.774,-339.299,-1980.88,14.016,-322.669,-1.56505,127.803,103.887,252.322,1.81936,-1.64143,3.33028,-564.737,-116.566,163.585,-187.471,286.49,-7.57538,116.238,61.3519,317.943,-0.381636,-5.30183,0.861167,-148.767,-9.89937,341.54,213.433,287.204,0.62162,170.774,113.901,265.883
14.48,-0.50057,-1.30246,3.01284,-536.462,-151.418,-1821.91,14.016,-322.669,-1.56505,113.379,99.4333,248.977,1.50974,-2.15241,3.72897,-162.762,-229.45,155.966,-187.471,286.49,-7.57538,119.994,67.9585,305.047,0.0962926,-5.09298,2.43259,-296.779,3.5638,353.323,213.433,287.204,0.62162,154.469,87.7332,271.083
14.49,-0.595912,-1.02347,2.48277,-712.009,-317.242,-1846.61,14.016,-322.669,-1.56505,112.403,103.497,239.79,1.58875,-1.87756,4.126,-195.932,-155.107,140.968,-187.471,286.49,-7.57538,114.468,68.9404,310.237,-0.137002,-4.6386,1.17676,-28.0247,-89.0938,426.137,213.433,287.204,0.62162,165.765,96.6407,268.308
14.5,-0.433123,-1.25104,2.83127,-743.205,-23.7683,-1923.8,14.016,-322.669,-1.56505,113.839,98.6976,250.904,1.66531,-2.07344,3.56936,-572.286,-151.851,101.529,-187.471,286.49,-7.57538,120.152,64.9883,308.77,-0.141837,-4.88679,1.56832,-53.4206,-28.8919,368.479,213.433,287.204,0.62162,162.207,95.1677,268.337
14.51,-0.504697,-1.18134,3.00465,-609.094,-468.101,-1943.39,14.016,-322.669,-1.56505,111.463,99.5351,246.867,1.58668,-1.75989,3.72864,-364.173,-181.897,178.903,-187.471,286.49,-7.57538,115.267,66.9484,312.037,0.0369978,-4.84623,0.552937,-130.271,41.6077,390.225,213.433,287.204,0.62162,173.491,86.172,270.437
14.52,-0.501847,-1.2296,2.83563,-791.613,-148.34,-1844.65,14.016,-322.669,-1.56505,113.443,100.036,247.798,1.8592,-1.9551,3.25064,-407.323,-161.862,12.6331,-187.471,286.49,-7.57538,121.025,60.2327,313.56,-0.197195,-4.92721,2.66354,70.4515,24.5434,337.285,213.433,287.204,0.62162,151.605,94.2341,267.708
14.53,-0.483134,-1.31485,2.39465,-840.649,-316.928,-1868.46,14.016,-322.669,-1.56505,118.77,101.407,249.824,1.30764,-1.72159,2.53769,-473.342,-176.216,178.046,-187.471,286.49,-7.57538,124.153,62.7385,307.219,-0.0261919,-5.09319,2.27448,-108.3,43.2799,303.434,213.433,287.204,0.62162,155.936,90.6598,269.705
14.54,-0.417903,-1.15452,1.42742,-682.979,-213.551,-1870.02,14.016,-322.669,-1.56505,128.967,106.318,250.101,2.05582,-2.15058,3.32929,-338.206,-180.937,52.5642,-187.471,286.49,-7.57538,122.861,58.3049,313.709,0.221921,-5.42439,2.35621,-77.0749,-44.5108,450.705,213.433,287.204,0.62162,156.521,84.6194,272.343
14.55,-0.460086,-1.25173,2.22203,-582.293,-319.529,-1810.98,14.016,-322.669,-1.56505,119.394,101.698,249.819,1.93888,-1.68025,3.80663,-440.322,-35.0655,79.6876,-187.471,286.49,-7.57538,113.817,63.0083,319.087,-0.153742,-4.88591,2.5075,-147.266,-132.26,365.756,213.433,287.204,0.62162,152.833,93.5086,268.198
14.56,-0.393041,-1.29128,1.86709,-792.331,-170.441,-1877.03,14.016,-322.669,-1.56505,124.668,101.888,253.071,1.85907,-1.91588,3.25064,-532.087,-57.3743,161.546,-187.471,286.49,-7.57538,120.514,60.2344,314.138,0.16554,-5.05358,0.241649,-44.2936,-32.5082,334.586,213.433,287.204,0.62162,177.262,55.5872,271.876
14.57,-0.414387,-1.49719,2.48267,-769.325,-297.496,-1876.92,14.016,-322.669,-1.56505,121.092,99.476,254.529,1.77641,-1.60234,2.45624,-356.099,-157.465,103.614,-187.471,286.49,-7.57538,123.119,54.1246,317.949,0.0241635,-4.96955,1.5705,-56.8072,15.7862,359.28,213.433,287.204,0.62162,162.462,89.1185,270.279
14.58,-0.299818,-1.22674,2.12752,-575.236,-68.841,-1933.23,14.016,-322.669,-1.56505,119.968,98.0215,256.266,1.505,-1.83861,2.85476,-257.393,-186.056,116.434,-187.471,286.49,-7.57538,122.784,62.2022,309.302,0.0628865,-5.38357,1.80621,-58.7188,57.1026,370.777,213.433,287.204,0.62162,161.453,88.0059,270.669
14.59,-0.483309,-1.22499,2.21743,-700.468,-255.521,-1888.34,14.016,-322.669,-1.56505,118.918,102.296,248.469,1.23871,-1.80028,4.6838,-335.002,-127.815,103.012,-187.471,286.49,-7.57538,111.025,75.1864,304.53,0.154459,-4.72138,1.10225,47.6017,79.4847,353.875,213.433,287.204,0.62162,166.859,82.0231,271.874
14.6,-0.460968,-1.26834,2.47745,-716.364,-361.702,-1949.15,14.016,-322.669,-1.56505,117.11,100.54,250.027,1.77789,-1.64156,2.77413,-389.584,-192.546,176.083,-187.471,286.49,-7.57538,120.614,57.345,317.283,-0.0607369,-5.09373,1.7261,-30.5368,36.4905,344.292,213.433,287.204,0.62162,161.28,92.0153,269.317
14.61,-0.62102,-1.10998,2.04148,-743.791,-275.021,-1880,14.016,-322.669,-1.56505,118.533,106.92,240.773,1.62392,-1.79899,3.25163,-302.951,-148.836,148.219,-187.471,286.49,-7.57538,118.954,63.4616,312.072,0.114066,-4.9286,1.02366,-102.568,-47.9494,403.998,213.433,287.204,0.62162,168.267,83.6418,271.326
14.62,-0.392755,-1.29095,2.21748,-838.655,-296.625,-1894.2,14.016,-322.669,-1.56505,120.207,100.044,253.078,1.54805,-2.30919,3.41091,-235.505,-126.9,73.9966,-187.471,286.49,-7.57538,124.098,65.5889,303.837,0.0409871,-4.88795,0.239916,-100.694,-10.0349,391.945,213.433,287.204,0.62162,177.19,80.3052,270.48
14.63,-0.549602,-1.22821,2.2196,-639.14,-65.7229,-1854.91,14.016,-322.669,-1.56505,118.958,103.907,245.892,1.58659,-2.03447,3.49022,-172.855,-32.6387,181.383,-187.471,286.49,-7.57538,120.238,65.5543,307.949,-0.146755,-4.96927,1.95972,-166.36,-20.3491,357.925,213.433,287.204,0.62162,158.477,94.2826,268.308
14.64,-0.553117,-1.22085,1.95332,-882.351,-231.796,-1894.41,14.016,-322.669,-1.56505,122.006,105.81,245.627,1.46339,-1.99565,2.13966,-441.3,-70.9105,68.427,-187.471,286.49,-7.57538,133.006,55.6305,306.252,-0.462777,-5.01204,0.703312,-198.972,-161.429,329.004,213.433,287.204,0.62162,172.012,123.345,264.725
14.65,-0.666051,-1.10973,1.95317,-757.705,-148.154,-1888.84,14.016,-322.669,-1.56505,119.604,108.83,239.028,1.38489,-1.72133,2.29894,-490.041,-14.3953,116.096,-187.471,286.49,-7.57538,126.824,58.9352,308.818,-0.0193941,-4.80373,1.72635,-19.2445,-51.2759,417.914,213.433,287.204,0.62162,160.233,90.6436,269.769
14.66,-0.69066,-1.19804,1.86366,-730.529,-254.245,-1914.62,14.016,-322.669,-1.56505,122.735,110.334,240.037,1.34734,-2.19218,2.29911,-388.02,-169.3,59.2817,-187.471,286.49,-7.57538,133.636,59.6285,301.575,-0.189237,-4.96922,2.03746,99.8294,-27.0846,354.637,213.433,287.204,0.62162,157.706,95.3063,267.819
14.67,-0.509759,-1.12859,1.59971,-773.308,-296.854,-1921.87,14.016,-322.669,-1.56505,125.203,107.675,245.692,1.93685,-1.87639,3.17084,-418.04,-297.257,128.227,-187.471,286.49,-7.57538,120.616,58.582,315.908,-0.183284,-4.96966,1.56787,98.4549,7.45481,461.662,213.433,287.204,0.62162,162.49,96.6676,267.888
14.68,-0.643527,-1.10778,2.12363,-710.131,-171.032,-1977.07,14.016,-322.669,-1.56505,117.549,106.858,239.847,1.66549,-1.32813,4.20515,-405.243,-63.8694,85.2429,-187.471,286.49,-7.57538,107.528,68.3934,321.43,-0.385793,-4.92871,1.17388,241.496,93.6964,426.456,213.433,287.204,0.62162,166.603,108.193,265.524
14.69,-0.202602,-1.23473,3.01185,-666.672,38.0994,-1854.5,14.016,-322.669,-1.56505,112.291,93.8484,260.682,1.70653,-1.79871,4.28446,-605.489,-57.9111,94.3553,-187.471,286.49,-7.57538,112.774,68.2822,313.494,0.360153,-5.1768,1.26184,-65.3603,70.7061,345.449,213.433,287.204,0.62162,166.301,74.0703,273.98
14.7,-1.01398,-0.808592,0.897297,-707.294,-293.8,-1873.48,14.016,-322.669,-1.56505,132.023,138.494,218.57,1.27181,-1.60404,3.41207,-260.522,-182.132,133.124,-187.471,286.49,-7.57538,115.179,69.5576,308.41,-0.83916,-5.01201,0.933375,128.526,-85.2184,426.006,213.433,287.204,0.62162,169.451,131.957,260.495
14.71,-0.18453,-1.38676,2.13077,-669.856,58.469,-1895.63,14.016,-322.669,-1.56505,123.057,94.9496,262.42,2.25332,-2.11069,3.8053,-208.872,-121.13,113.161,-187.471,286.49,-7.57538,119.016,59.368,316.872,0.235181,-4.18266,1.25933,37.1044,24.4709,498.623,213.433,287.204,0.62162,163.244,79.4218,273.218
14.72,-0.342432,-1.2978,2.5733,-807.097,-43.5374,-1834.31,14.016,-322.669,-1.56505,116.763,97.5799,255.219,1.73847,-1.95551,2.4564,-344.238,-85.3745,-44.1605,-187.471,286.49,-7.57538,128.523,54.7118,311.638,-0.0650617,-4.3892,2.03849,251.022,-118.449,233.114,213.433,287.204,0.62162,155.088,91.8281,269.151
14.73,-0.36906,-1.11197,2.12855,-695.519,-192.985,-1906.09,14.016,-322.669,-1.56505,117.583,99.8365,251.639,2.05222,-1.876,2.6935,-450.883,-76.408,53.9939,-187.471,286.49,-7.57538,124.857,52.6957,317.568,-0.540817,-4.97102,0.310896,-87.319,108.985,292.413,213.433,287.204,0.62162,176.421,150.107,263.791
14.74,-0.343348,-1.31849,3.00597,-685.943,-257.298,-1941.11,14.016,-322.669,-1.56505,113.683,96.5162,255.404,1.74216,-1.9555,3.33061,-327.677,-163.999,51.2824,-187.471,286.49,-7.57538,120.418,62.387,311.698,-0.00924254,-5.26014,0.944127,-163.808,-34.1167,431.367,213.433,287.204,0.62162,169.824,90.5609,269.899
14.75,-0.59704,-1.1561,2.0414,-743.3,-127.7,-1888.63,14.016,-322.669,-1.56505,119.524,106.302,242.687,1.42997,-1.79964,3.64982,-351.028,-24.7845,153.912,-187.471,286.49,-7.57538,116.247,68.6051,308.47,0.19409,-4.96976,1.25954,69.0549,43.2716,309.425,213.433,287.204,0.62162,165.778,81.2399,272.237
14.76,-0.361492,-1.23425,3.53976,-806.303,-148.883,-1836.25,14.016,-322.669,-1.56505,109.223,95.831,253.676,1.62371,-2.03435,3.01321,-235.962,-139.869,208.204,-187.471,286.49,-7.57538,124.025,61.6814,308.595,0.116009,-4.84589,0.86705,-68.8098,-30.6366,484.809,213.433,287.204,0.62162,169.856,82.3793,271.371
14.77,-0.412902,-1.13801,2.65939,-729.746,-339.284,-1845.07,14.016,-322.669,-1.56505,113.167,98.8254,250.058,1.46577,-1.40725,3.17282,-234.68,-43.9916,90.0148,-187.471,286.49,-7.57538,113.919,65.2041,316.167,-0.243687,-4.84402,3.05427,-287.471,-68.5017,445.615,213.433,287.204,0.62162,147.768,94.5617,267.12
14.78,-0.502739,-1.2514,2.92119,-716.636,-255.199,-1880.49,14.016,-322.669,-1.56505,113.19,99.765,248.113,1.30957,-1.99617,2.77611,-282.458,-44.4426,63.8138,-187.471,286.49,-7.57538,125.718,64.7455,303.266,0.692873,-4.80387,1.18743,-128.88,13.7521,418.909,213.433,287.204,0.62162,166.116,59.7362,278.207
14.79,-0.597081,-1.08809,2.30305,-711.609,-254.883,-1915.94,14.016,-322.669,-1.56505,115.289,104.534,241.245,1.62791,-2.38737,3.72847,-175.787,-200.863,103.88,-187.471,286.49,-7.57538,122.632,66.4132,304.289,-0.17708,-5.4672,1.09875,-202.606,41.6204,332.51,213.433,287.204,0.62162,168.637,99.1554,268.145
14.8,-0.364402,-1.16389,3.36384,-807.068,-401.715,-1827.18,14.016,-322.669,-1.56505,109.086,96.1827,252.615,1.23244,-2.23179,2.85591,-469.615,-137.008,84.6401,-187.471,286.49,-7.57538,128.006,66.6579,298.908,-0.222664,-5.21838,1.41105,-349.992,43.3827,432.677,213.433,287.204,0.62162,164.869,98.9673,267.557
14.81,-0.596682,-1.26952,2.21697,-746.591,-149.027,-1896.84,14.016,-322.669,-1.56505,119.797,105.064,244.826,1.74331,-1.79859,3.72798,-557.849,-51.122,89.1051,-187.471,286.49,-7.57538,115.755,64.9378,314.106,-0.187148,-5.1765,1.88113,153.977,-147.607,341.764,213.433,287.204,0.62162,160.029,95.6815,267.929
14.82,-0.418017,-1.31102,1.69334,-947.299,-336.633,-1839.21,14.016,-322.669,-1.56505,127.748,103.867,252.315,1.70165,-1.64182,3.2513,-453.46,-101.113,178.545,-187.471,286.49,-7.57538,116.793,62.3736,316.025,-0.468751,-4.97018,1.17286,-198.541,45.2974,423.85,213.433,287.204,0.62162,166.722,111.785,264.612
14.83,-0.41386,-1.4302,2.21952,-720.385,-129.188,-1869.19,14.016,-322.669,-1.56505,122.797,100.562,253.861,1.51445,-1.95627,5.00054,-11.8059,15.2501,-38.9817,-162.857,201.067,-7.67831,111.366,73.1507,307.745,0.149645,-5.01099,1.49385,20.7294,19.1329,280.343,213.433,287.204,0.62162,163.4,84.2795,271.711
