time,LGLTMED,LRF,LADDLONG,LST,LTA,LGM,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
0.091,0.00223962,-0.00167546,0.0689527,-0.00844735,-0.00447772,0.0115368,0.0104453,0.0322649,-0.00424909,-0.00538903,0.00334671,0.0218441
0.092,1.07E-05,0.00173232,0.0825924,-0.00387234,-0.0185332,-0.012742,-0.00564413,0.0956533,-0.010177,-0.00461537,-0.00275352,0.0171874
0.093,-0.00254066,-0.00099536,0.0552073,-0.0066592,-0.0358134,-0.0306633,-0.0120157,0.104751,0.00304656,0.000428142,-0.0030202,0.0167906
0.094,-0.0081617,-0.0105086,-0.0306419,-0.00918309,-0.0108173,-0.0129297,-0.0102453,0.050487,0.0168132,0.00425603,0.00589503,0.0392941
0.095,-0.0046441,-0.0213518,-0.0459263,-0.0050364,0.00705573,0.0114756,-0.0394408,-0.0133847,0.0189214,0.00412946,0.0206259,0.036186
0.096,0.00130177,-0.0280633,-0.0132894,-0.0042876,-0.00442555,0.0187623,-0.0386004,0.0150833,-0.00161559,0.00219112,0.0106415,0.0166174
0.097,-0.00313605,-0.0340214,0.00191334,-0.00509997,0.00666781,0.00497456,-0.0361246,0.0525827,-0.010013,-2.84E-05,-0.0100388,-0.00783398
0.098,-0.00116593,-0.0316035,-0.00920557,0.00504686,0.0446546,0.00460377,-0.0378108,0.0621807,-0.00475182,0.00540917,-0.0158019,0.00461401
0.099,0.00203145,-0.0128661,-0.034776,0.00113709,0.0262592,0.00635952,-0.0228868,0.0557511,-0.00384248,0.00568822,-0.0240624,0.0185298
0.1,-0.00116565,0.0145832,-0.0195849,0.000574662,-0.00332629,0.00230529,-0.0206126,0.0399513,-0.00728654,0.00233485,-0.0244551,-0.0875792
0.101,-6.81E-05,0.0236102,-0.0277334,-0.00334642,0.000164083,-0.00817317,-0.0190346,0.00584809,-0.00836869,-0.000380408,-0.020032,-0.0357155
0.102,0.00105922,0.0154588,-0.007341,-0.00298857,-0.0191067,-0.00402254,0.0072392,-0.0106482,-0.00738927,-0.00215565,0.00325629,-0.01021
0.103,8.79E-05,0.0133371,0.00314915,-0.000479029,-0.00100512,0.00376805,0.0295893,-0.0062881,-0.00556028,-0.00207868,0.0149099,-0.021421
0.104,-0.000228053,0.00443349,-0.0063186,0.00358185,0.0462446,0.00390549,0.0435017,-0.00376155,-0.00561587,-0.00259351,0.00762314,-0.0192677
0.105,0.00652748,-0.0182708,-0.00398797,0.00767804,0.0487994,-0.00147582,0.0523837,0.000184822,-0.0078454,-0.00187052,0.00399429,0.0469488
0.106,0.00845847,-0.0218159,-0.00357281,0.0109019,0.0362562,-0.0117679,0.04955,-0.0235421,0.000282485,0.00222614,-0.00390049,0.0445133
0.107,0.00709427,-0.0245058,0.00898609,0.00776458,0.0140817,-0.0205626,0.0408028,-0.0786989,-0.000131998,0.00176176,-0.00598096,-0.00365934
0.108,0.00670714,-0.0122853,0.0187555,0.00284349,0.00390012,-0.011375,0.0261214,-0.0811326,-0.00296256,-0.000517348,-0.00162664,0.0113925
0.109,0.00637743,0.0048013,0.0150705,0.0028488,0.00230086,0.0219097,0.0219443,-0.0833786,0.00981945,0.00271223,-0.00608444,0.0115461
0.11,0.000604391,0.00786524,0.0116734,0.00777406,0.0061743,0.0374947,-0.00871145,-0.0652991,0.0238921,0.0044297,-0.00408105,-0.00777726
0.111,-0.000856159,0.00792542,-0.00119946,0.00357217,-0.0141417,-0.0103914,-0.0146392,-0.0216706,0.0249278,0.00493734,0.00684121,-0.00965405
0.112,0.000458839,0.0135561,-0.00829168,-0.00854713,-0.044972,-0.0179892,-0.0166544,0.0384148,0.00866045,0.00484056,0.0123554,-0.00232649
0.113,0.00301216,0.0192879,0.0315918,-0.0108947,-0.0619501,-0.0197869,0.00441161,0.06559,-0.010264,-0.00349728,0.0133911,-0.00593577
0.114,-0.00114256,0.0159825,0.0458096,-0.0056156,-0.0580841,-0.00448896,-0.00856258,0.0281759,-0.00133469,-0.00848745,0.00934635,0.00210491
0.115,-0.00316714,0.0155501,0.0160305,-0.00186994,-0.0532101,0.0138769,-0.0351783,-0.0615796,0.00400764,-0.00250749,0.00754815,0.00501542
0.116,-0.00124229,0.0164646,-0.0266515,-0.00149046,0.00336088,-0.0357825,-0.0272583,-0.00954812,-0.00370374,-0.00234698,0.0131817,0.00554678
0.117,-0.002398,0.0141392,-0.0673217,-0.000814917,0.0231747,-0.00604742,-0.0385427,0.0689511,-0.00158619,-0.00373587,0.0115901,0.00888936
0.118,-0.000235324,0.00611587,-0.0855587,-0.00106309,0.00658944,0.04512,-0.0449336,0.0442537,0.00760797,-0.00362314,0.0045906,0.00375062
0.119,0.00371067,-0.00427148,-0.0450423,-0.00467477,0.0275069,0.056093,-0.0394038,0.0265503,0.00891859,-0.00048205,0.00223548,0.00691127
0.12,-0.00247123,-0.0130811,0.0219136,-0.00554351,0.0264558,-0.0127958,-0.0200932,0.0756528,-0.00132513,0.00294288,0.00389224,0.00279976
0.121,-0.0102451,-0.0130125,0.0705004,-0.00335937,0.0226902,-0.024224,-0.00953804,0.0462673,-0.0136733,0.00299179,-0.0041961,-0.00371076
0.122,-0.00741131,-0.0117139,0.0668888,-0.00238782,0.0204975,-0.00292276,-0.00859467,-0.0381606,-0.0159283,0.00637996,-0.0180862,-0.00652734
0.123,-0.00557078,-0.00767215,0.0251375,-0.00139919,0.0134716,0.026686,0.00477598,-0.0894986,-0.00595858,0.003341,-0.0185723,-0.00596459
0.124,-0.00686006,0.000326563,-0.00806661,0.00480469,0.00831949,0.0206489,0.00317665,-0.0794169,0.00891247,-0.000329486,-0.00658405,0.000717143
0.125,-0.00547745,-0.00267514,-0.044645,0.00402662,-0.00321321,0.0116054,0.0107853,-0.0772087,0.0100719,-0.00341502,-0.00959426,-0.00144085
0.126,-0.00782518,-0.0087441,-0.0724055,0.00756683,-0.0110732,-0.0367835,0.0194277,-0.00899834,0.00179342,-0.00683532,-0.0117341,-0.00511788
0.127,-0.00290685,-0.0114708,-0.0513641,0.00810689,-0.0192441,-0.000638123,0.0438115,0.0315747,-0.00737962,-0.00662547,-0.0126937,-0.00970582
0.128,0.00196593,0.000745986,-0.0303161,0.00473373,-0.011868,0.00161305,0.0464456,0.00672924,0.000555634,-0.00370062,-0.00452797,-0.00330231
0.129,-0.00021174,0.00533042,-0.0140851,0.00110859,0.00250601,-0.00746047,0.0255265,0.0184526,0.00331895,-0.00385587,0.0118627,-0.00513015
0.13,0.00186629,0.00686852,0.0379932,0.00333161,0.00770363,0.00783528,0.0286701,0.00880984,-0.00427928,-0.00403361,0.0276434,0.00160193
0.131,0.0027208,0.0126908,0.137285,0.00620953,-0.00878616,0.0273456,0.0235175,-0.00659233,-0.00545543,-0.00422588,0.0498422,0.00835646
0.132,-0.00129709,0.0203576,0.155965,0.00424195,-0.00850928,-0.016696,-2.54E-05,-0.0182536,0.000705836,0.00137567,0.096457,0.00384861
0.133,0.0056945,0.0191823,-0.0283495,0.00535399,0.0115888,-0.0355013,-0.0282574,-0.0114832,-0.00654629,0.00332156,0.0609432,-0.00337181
0.134,0.00570131,0.0118976,-0.0867224,0.00648155,0.00665012,-0.0544137,-0.0471705,-0.0115629,0.00544537,0.00528486,-0.0869805,0.00134708
