Frame number,403
First frame,1
Point frequency,100
Analog frequency,1000

Time,LGLTMED,LRF,LADDLONG,LST,LTA,LGM,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
s,V,V,V,V,V,V,V,V,V,V,V,V
0.052,-0.00265996,-0.00178561,0.00504588,-0.0110617,-0.00221952,0.00558614,-0.0191194,-0.00144882,0.00140125,-0.00111279,0.0159906,-0.000751198
0.053,-0.00519977,0.00188272,0.00761965,-0.0137636,0.0203811,-0.000882148,0.015367,0.00560136,0.0022919,-0.000338485,0.0197612,0.000612691
0.054,-0.00718578,-0.000271917,0.00470237,-0.0192868,0.0281028,-0.00161143,0.0331419,0.00395722,-0.00448965,-0.000184997,0.0201672,0.0023107
0.055,-0.00435015,0.00183423,0.00606142,-0.005354,0.0068948,-0.00821915,0.0370676,0.00218629,-0.00644357,0.00026681,0.00866598,0.00220783
0.056,-0.00462933,0.0042461,0.00162448,-0.000341148,0.00281799,-0.0265221,0.042199,0.00488683,-0.00937914,0.00163091,-0.00376125,0.0018304
0.057,-0.00649636,0.00148172,-6.70339e-005,0.000644566,-0.00399187,-0.044935,0.0348854,0.0129927,-0.0111675,0.00116404,-0.00369649,0.0030088
0.058,-0.000792131,0.00331678,-0.00481631,-0.000554492,-0.00898615,-0.0408722,0.0304481,0.0329269,-0.00906499,0.00131043,-0.0021366,0.00390996
0.059,-0.00276976,0.00182507,-0.00438785,-0.00667328,-0.00578356,-0.0317077,0.0356444,0.0338714,-0.00947788,-0.00494674,-0.000921808,0.00575106
0.06,-0.00113007,0.00647421,0.00152059,0.00518916,-0.00997246,-0.0265556,0.0617905,0.0429784,-0.00446417,-0.00661823,0.0011606,0.00303314
0.061,0.000168091,0.0056725,-0.000520531,0.0078846,-0.0157743,0.0133997,0.0579236,0.0577784,-0.00286259,-0.00369954,0.00440809,0.00307263
0.062,0.00174414,0.00277958,-0.00288272,0.00172985,-0.0134376,0.0577048,0.0417193,0.0370211,0.00327574,0.00229028,-0.0064465,0.00402846
0.063,0.00177594,0.00420435,0.000537045,0.00687593,-0.00510642,0.0581984,0.0296051,-0.0141793,0.00694668,0.00830745,-0.0188984,0.000700848
0.064,0.00271325,0.00536697,-0.00277362,0.0169202,0.00982745,0.0219359,0.0199804,-0.0479962,0.00633293,0.00642427,-0.00945293,0.00131649
0.065,0.00456328,0.00473715,-0.0018275,0.00653438,0.019461,0.00722033,0.0145851,-0.0584082,0.00175079,0.00549509,-0.0156452,-0.00146299
0.066,0.002754,-0.0010488,0.00093551,-0.00963585,0.00395308,0.001843,-0.0361211,-0.0515818,0.00266941,0.0021638,-0.015493,-0.00826206
0.067,0.00369807,-0.00253854,-0.0015016,-0.0380036,-0.0122915,0.0122044,-0.0907337,-0.0635636,0.00756942,0.00283746,-0.00104542,-0.0142103
0.068,-0.00023186,-0.00340265,-0.000286084,-0.0471326,-0.0225695,0.00930005,-0.0382489,-0.0565171,0.0134031,0.00232446,0.0130704,-0.0135175
0.069,0.00195156,-0.00212264,0.00122783,-0.0186937,-0.0155954,0.00257406,0.027282,-0.0114972,0.00460655,0.000314724,0.00276758,-0.00923774
0.07,-0.00409493,-0.00114598,0.00212732,0.000960978,-0.00601577,0.00116141,0.0441727,0.0147782,-0.000818671,-0.000756114,0.00346702,-0.00777583
